Datetime,Location,Visits,Date,Time,Month,Weekday,Hour,Minute,Year__2020,Year__2021,Year__2022,Month__1,Month__2,Month__3,Month__4,Month__5,Month__6,Month__7,Month__8,Month__9,Month__10,Month__11,Month__12,Weekday__0,Weekday__1,Weekday__2,Weekday__3,Weekday__4,Weekday__5,Weekday__6,Hour__0,Hour__1,Hour__2,Hour__3,Hour__4,Hour__5,Hour__6,Hour__7,Hour__8,Hour__9,Hour__10,Hour__11,Hour__12,Hour__13,Hour__14,Hour__15,Hour__16,Hour__17,Hour__18,Hour__19,Hour__20,Hour__21,Hour__22,Hour__23,Minute__0,Minute__15,Minute__30,Minute__45
2022-01-05 02:45:00,Flevopark,7.6666666666670835,2022-01-05,02:45:00,1,2,2,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 03:00:00,Flevopark,6.666666666667084,2022-01-05,03:00:00,1,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 03:15:00,Flevopark,6.0000000000004166,2022-01-05,03:15:00,1,2,3,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 03:30:00,Flevopark,7.6666666666670835,2022-01-05,03:30:00,1,2,3,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-05 03:45:00,Flevopark,10.000000000000416,2022-01-05,03:45:00,1,2,3,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 04:00:00,Flevopark,12.33333333333375,2022-01-05,04:00:00,1,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 04:15:00,Flevopark,14.33333333333375,2022-01-05,04:15:00,1,2,4,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 04:30:00,Flevopark,18.000000000000416,2022-01-05,04:30:00,1,2,4,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-05 04:45:00,Flevopark,23.000000000000416,2022-01-05,04:45:00,1,2,4,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 05:00:00,Flevopark,28.33333333333375,2022-01-05,05:00:00,1,2,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 05:15:00,Flevopark,34.66666666666708,2022-01-05,05:15:00,1,2,5,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 05:30:00,Flevopark,35.33333333333375,2022-01-05,05:30:00,1,2,5,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-05 05:45:00,Flevopark,32.66666666666708,2022-01-05,05:45:00,1,2,5,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 06:00:00,Flevopark,27.666666666667084,2022-01-05,06:00:00,1,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 06:15:00,Flevopark,25.33333333333375,2022-01-05,06:15:00,1,2,6,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 06:30:00,Flevopark,28.000000000000416,2022-01-05,06:30:00,1,2,6,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-05 06:45:00,Flevopark,30.33333333333375,2022-01-05,06:45:00,1,2,6,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 07:00:00,Flevopark,36.00000000000042,2022-01-05,07:00:00,1,2,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 07:15:00,Flevopark,39.00000000000042,2022-01-05,07:15:00,1,2,7,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 07:30:00,Flevopark,43.00000000000042,2022-01-05,07:30:00,1,2,7,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-05 07:45:00,Flevopark,45.66666666666708,2022-01-05,07:45:00,1,2,7,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 08:00:00,Flevopark,52.66666666666708,2022-01-05,08:00:00,1,2,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 08:15:00,Flevopark,66.00000000000041,2022-01-05,08:15:00,1,2,8,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 08:30:00,Flevopark,79.33333333333375,2022-01-05,08:30:00,1,2,8,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-05 08:45:00,Flevopark,92.66666666666708,2022-01-05,08:45:00,1,2,8,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 09:00:00,Flevopark,94.33333333333375,2022-01-05,09:00:00,1,2,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 09:15:00,Flevopark,103.66666666666708,2022-01-05,09:15:00,1,2,9,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 09:30:00,Flevopark,107.66666666666708,2022-01-05,09:30:00,1,2,9,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-05 09:45:00,Flevopark,116.0000000000004,2022-01-05,09:45:00,1,2,9,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 10:00:00,Flevopark,108.66666666666708,2022-01-05,10:00:00,1,2,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 10:15:00,Flevopark,95.66666666666708,2022-01-05,10:15:00,1,2,10,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 10:30:00,Flevopark,82.66666666666708,2022-01-05,10:30:00,1,2,10,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-05 10:45:00,Flevopark,70.66666666666708,2022-01-05,10:45:00,1,2,10,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 11:00:00,Flevopark,65.33333333333375,2022-01-05,11:00:00,1,2,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 11:15:00,Flevopark,69.00000000000041,2022-01-05,11:15:00,1,2,11,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 11:30:00,Flevopark,76.66666666666708,2022-01-05,11:30:00,1,2,11,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-05 11:45:00,Flevopark,82.66666666666708,2022-01-05,11:45:00,1,2,11,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 12:00:00,Flevopark,88.33333333333375,2022-01-05,12:00:00,1,2,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 12:15:00,Flevopark,94.0000000000004,2022-01-05,12:15:00,1,2,12,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 12:30:00,Flevopark,103.0000000000004,2022-01-05,12:30:00,1,2,12,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-05 12:45:00,Flevopark,93.33333333333375,2022-01-05,12:45:00,1,2,12,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 13:00:00,Flevopark,83.33333333333375,2022-01-05,13:00:00,1,2,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 13:15:00,Flevopark,77.33333333333375,2022-01-05,13:15:00,1,2,13,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 13:30:00,Flevopark,83.00000000000041,2022-01-05,13:30:00,1,2,13,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-05 13:45:00,Flevopark,104.33333333333375,2022-01-05,13:45:00,1,2,13,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 14:00:00,Flevopark,128.00000000000043,2022-01-05,14:00:00,1,2,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 14:15:00,Flevopark,147.33333333333374,2022-01-05,14:15:00,1,2,14,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 14:30:00,Flevopark,142.00000000000043,2022-01-05,14:30:00,1,2,14,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-05 14:45:00,Flevopark,130.33333333333374,2022-01-05,14:45:00,1,2,14,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 15:00:00,Flevopark,116.66666666666708,2022-01-05,15:00:00,1,2,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 15:15:00,Flevopark,128.33333333333374,2022-01-05,15:15:00,1,2,15,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 15:30:00,Flevopark,135.66666666666708,2022-01-05,15:30:00,1,2,15,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-05 15:45:00,Flevopark,148.66666666666708,2022-01-05,15:45:00,1,2,15,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 16:00:00,Flevopark,146.00000000000043,2022-01-05,16:00:00,1,2,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 16:15:00,Flevopark,141.00000000000043,2022-01-05,16:15:00,1,2,16,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 16:30:00,Flevopark,130.66666666666708,2022-01-05,16:30:00,1,2,16,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2022-01-05 16:45:00,Flevopark,113.0000000000004,2022-01-05,16:45:00,1,2,16,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 17:00:00,Flevopark,102.0000000000004,2022-01-05,17:00:00,1,2,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2022-01-05 17:15:00,Flevopark,97.33333333333375,2022-01-05,17:15:00,1,2,17,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2022-01-05 17:30:00,Flevopark,103.66666666666708,2022-01-05,17:30:00,1,2,17,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2022-01-05 17:45:00,Flevopark,103.66666666666708,2022-01-05,17:45:00,1,2,17,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2022-01-05 18:00:00,Flevopark,105.33333333333375,2022-01-05,18:00:00,1,2,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2022-01-05 18:15:00,Flevopark,96.0000000000004,2022-01-05,18:15:00,1,2,18,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2022-01-05 18:30:00,Flevopark,92.33333333333375,2022-01-05,18:30:00,1,2,18,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2022-01-05 18:45:00,Flevopark,75.33333333333375,2022-01-05,18:45:00,1,2,18,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2022-01-05 19:00:00,Flevopark,65.00000000000041,2022-01-05,19:00:00,1,2,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2022-01-05 19:15:00,Flevopark,53.00000000000042,2022-01-05,19:15:00,1,2,19,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2022-01-05 19:30:00,Flevopark,50.66666666666708,2022-01-05,19:30:00,1,2,19,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2022-01-05 19:45:00,Flevopark,46.33333333333375,2022-01-05,19:45:00,1,2,19,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2022-01-05 20:00:00,Flevopark,43.00000000000042,2022-01-05,20:00:00,1,2,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2022-01-05 20:15:00,Flevopark,36.33333333333375,2022-01-05,20:15:00,1,2,20,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2022-01-05 20:30:00,Flevopark,35.66666666666708,2022-01-05,20:30:00,1,2,20,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022-01-05 20:45:00,Flevopark,38.00000000000042,2022-01-05,20:45:00,1,2,20,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022-01-05 21:00:00,Flevopark,41.33333333333375,2022-01-05,21:00:00,1,2,21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2022-01-05 21:15:00,Flevopark,47.33333333333375,2022-01-05,21:15:00,1,2,21,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2022-01-05 21:30:00,Flevopark,49.33333333333375,2022-01-05,21:30:00,1,2,21,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2022-01-05 21:45:00,Flevopark,54.33333333333375,2022-01-05,21:45:00,1,2,21,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2022-01-05 22:00:00,Flevopark,52.33333333333375,2022-01-05,22:00:00,1,2,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2022-01-05 22:15:00,Flevopark,51.66666666666708,2022-01-05,22:15:00,1,2,22,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2022-01-05 22:30:00,Flevopark,47.33333333333375,2022-01-05,22:30:00,1,2,22,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2022-01-05 22:45:00,Flevopark,44.33333333333375,2022-01-05,22:45:00,1,2,22,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2022-01-05 23:00:00,Flevopark,40.00000000000042,2022-01-05,23:00:00,1,2,23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2022-01-05 23:15:00,Flevopark,39.66666666666708,2022-01-05,23:15:00,1,2,23,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-01-05 23:30:00,Flevopark,40.33333333333375,2022-01-05,23:30:00,1,2,23,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-01-05 23:45:00,Flevopark,40.33333333333375,2022-01-05,23:45:00,1,2,23,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2022-01-05 00:00:00,Gaasperpark,5.666666666667027,2022-01-05,00:00:00,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 00:15:00,Gaasperpark,3.333333333333693,2022-01-05,00:15:00,1,2,0,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 00:30:00,Gaasperpark,2.00000000000036,2022-01-05,00:30:00,1,2,0,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-05 00:45:00,Gaasperpark,2.333333333333693,2022-01-05,00:45:00,1,2,0,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-05 01:00:00,Gaasperpark,3.00000000000036,2022-01-05,01:00:00,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-05 01:15:00,Gaasperpark,4.00000000000036,2022-01-05,01:15:00,1,2,1,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-05 01:30:00,Gaasperpark,3.333333333333693,2022-01-05,01:30:00,1,2,1,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
