,Datetime,Location,Visits,Date,Time,Journeys,Windspeed,Temperature,Clouds,Rain amount,Rain duration,Sun duration,Fog,Rain,Snow,Thunder,Ice,Holiday_Count,Year,Month,Day_x,Holiday_Name_Ascension Thursday,Holiday_Name_Easter,Holiday_Name_Fall holiday,Holiday_Name_Good Friday,Holiday_Name_Kings day,Holiday_Name_Liberation Day,Holiday_Name_May holiday,Holiday_Name_Spring holiday,Holiday_Name_Summer holiday,Holiday_Name_Whit,Holiday_Name_Winter holiday,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,stringency_index
689914,2021-12-19 13:15:00,Beatrixpark,850.0,2021-12-19,13:15:00,675.0,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689915,2021-12-19 13:15:00,Erasmuspark,161.0,2021-12-19,13:15:00,352.25,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689916,2021-12-19 13:15:00,Flevopark,124.0,2021-12-19,13:15:00,98.5,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689917,2021-12-19 13:15:00,Gaasperpark,125.0,2021-12-19,13:15:00,39.0,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689918,2021-12-19 13:15:00,Nelson Mandelapark,601.0,2021-12-19,13:15:00,34.0,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689919,2021-12-19 13:15:00,Noorderpark,1077.0,2021-12-19,13:15:00,141.5,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689920,2021-12-19 13:15:00,Oosterpark,321.0,2021-12-19,13:15:00,498.5,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689921,2021-12-19 13:15:00,Park Frankendael,346.0,2021-12-19,13:15:00,299.25,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689922,2021-12-19 13:15:00,Sarphatipark,528.0,2021-12-19,13:15:00,763.75,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689923,2021-12-19 13:15:00,Vondelpark Oost 1,511.0,2021-12-19,13:15:00,905.75,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689924,2021-12-19 13:15:00,Sloterpark,518.0,2021-12-19,13:15:00,105.75,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689925,2021-12-19 13:15:00,WH Vliegenbos,26.0,2021-12-19,13:15:00,141.5,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689926,2021-12-19 13:15:00,Vondelpark Oost 2,438.0,2021-12-19,13:15:00,777.75,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689927,2021-12-19 13:15:00,Vondelpark Oost 3,200.0,2021-12-19,13:15:00,620.0,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689928,2021-12-19 13:15:00,Vondelpark West,426.0,2021-12-19,13:15:00,270.25,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689929,2021-12-19 13:15:00,Westergasfabriek,99.0,2021-12-19,13:15:00,225.5,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689930,2021-12-19 13:15:00,Westerpark Centrum,81.0,2021-12-19,13:15:00,208.75,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689931,2021-12-19 13:15:00,Westerpark Oost,81.0,2021-12-19,13:15:00,241.5,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689932,2021-12-19 13:15:00,Westerpark West,97.0,2021-12-19,13:15:00,129.25,3.25,7.475,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689933,2021-12-19 13:30:00,Amstelpark,208.0,2021-12-19,13:30:00,85.0,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689934,2021-12-19 13:30:00,Beatrixpark,821.0,2021-12-19,13:30:00,689.0,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689935,2021-12-19 13:30:00,Erasmuspark,135.0,2021-12-19,13:30:00,357.5,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689936,2021-12-19 13:30:00,Flevopark,120.0,2021-12-19,13:30:00,110.0,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689937,2021-12-19 13:30:00,Gaasperpark,108.0,2021-12-19,13:30:00,42.0,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689938,2021-12-19 13:30:00,Nelson Mandelapark,555.0,2021-12-19,13:30:00,33.0,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689939,2021-12-19 13:30:00,Noorderpark,1002.0,2021-12-19,13:30:00,158.0,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689940,2021-12-19 13:30:00,Oosterpark,280.0,2021-12-19,13:30:00,516.0,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689941,2021-12-19 13:30:00,Park Frankendael,351.0,2021-12-19,13:30:00,305.5,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689942,2021-12-19 13:30:00,Sarphatipark,561.0,2021-12-19,13:30:00,786.5,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689943,2021-12-19 13:30:00,Vondelpark Oost 1,471.0,2021-12-19,13:30:00,918.5,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689944,2021-12-19 13:30:00,Sloterpark,492.0,2021-12-19,13:30:00,101.5,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689945,2021-12-19 13:30:00,WH Vliegenbos,40.0,2021-12-19,13:30:00,158.0,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689946,2021-12-19 13:30:00,Vondelpark Oost 2,474.0,2021-12-19,13:30:00,788.5,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689947,2021-12-19 13:30:00,Vondelpark Oost 3,183.0,2021-12-19,13:30:00,622.0,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689948,2021-12-19 13:30:00,Vondelpark West,453.0,2021-12-19,13:30:00,300.5,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689949,2021-12-19 13:30:00,Westergasfabriek,112.0,2021-12-19,13:30:00,221.0,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689950,2021-12-19 13:30:00,Westerpark Centrum,83.0,2021-12-19,13:30:00,205.5,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689951,2021-12-19 13:30:00,Westerpark Oost,92.0,2021-12-19,13:30:00,244.0,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689952,2021-12-19 13:30:00,Westerpark West,117.0,2021-12-19,13:30:00,133.5,3.5,7.45,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689953,2021-12-19 13:45:00,Amstelpark,164.0,2021-12-19,13:45:00,93.0,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689954,2021-12-19 13:45:00,Beatrixpark,765.0,2021-12-19,13:45:00,703.0,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689955,2021-12-19 13:45:00,Erasmuspark,175.0,2021-12-19,13:45:00,362.75,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689956,2021-12-19 13:45:00,Flevopark,109.0,2021-12-19,13:45:00,121.5,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689957,2021-12-19 13:45:00,Gaasperpark,92.0,2021-12-19,13:45:00,45.0,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689958,2021-12-19 13:45:00,Nelson Mandelapark,528.5,2021-12-19,13:45:00,32.0,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689959,2021-12-19 13:45:00,Noorderpark,965.0,2021-12-19,13:45:00,174.5,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689960,2021-12-19 13:45:00,Oosterpark,301.0,2021-12-19,13:45:00,533.5,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689961,2021-12-19 13:45:00,Park Frankendael,369.0,2021-12-19,13:45:00,311.75,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689962,2021-12-19 13:45:00,Sarphatipark,487.0,2021-12-19,13:45:00,809.25,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689963,2021-12-19 13:45:00,Vondelpark Oost 1,416.0,2021-12-19,13:45:00,931.25,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689964,2021-12-19 13:45:00,Sloterpark,461.0,2021-12-19,13:45:00,97.25,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689965,2021-12-19 13:45:00,WH Vliegenbos,33.0,2021-12-19,13:45:00,174.5,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689966,2021-12-19 13:45:00,Vondelpark Oost 2,453.0,2021-12-19,13:45:00,799.25,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689967,2021-12-19 13:45:00,Vondelpark Oost 3,182.0,2021-12-19,13:45:00,624.0,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689968,2021-12-19 13:45:00,Vondelpark West,386.0,2021-12-19,13:45:00,330.75,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689969,2021-12-19 13:45:00,Westergasfabriek,104.0,2021-12-19,13:45:00,216.5,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689970,2021-12-19 13:45:00,Westerpark Centrum,86.0,2021-12-19,13:45:00,202.25,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689971,2021-12-19 13:45:00,Westerpark Oost,97.0,2021-12-19,13:45:00,246.5,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689972,2021-12-19 13:45:00,Westerpark West,126.0,2021-12-19,13:45:00,137.75,3.75,7.425000000000001,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689973,2021-12-19 14:00:00,Amstelpark,171.0,2021-12-19,14:00:00,101.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689974,2021-12-19 14:00:00,Beatrixpark,714.0,2021-12-19,14:00:00,717.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689975,2021-12-19 14:00:00,Erasmuspark,149.0,2021-12-19,14:00:00,368.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689976,2021-12-19 14:00:00,Flevopark,93.0,2021-12-19,14:00:00,133.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689977,2021-12-19 14:00:00,Gaasperpark,94.0,2021-12-19,14:00:00,48.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689978,2021-12-19 14:00:00,Nelson Mandelapark,529.0,2021-12-19,14:00:00,31.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689979,2021-12-19 14:00:00,Noorderpark,882.0,2021-12-19,14:00:00,191.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689980,2021-12-19 14:00:00,Oosterpark,255.0,2021-12-19,14:00:00,551.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689981,2021-12-19 14:00:00,Park Frankendael,352.0,2021-12-19,14:00:00,318.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689982,2021-12-19 14:00:00,Sarphatipark,476.0,2021-12-19,14:00:00,832.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689983,2021-12-19 14:00:00,Vondelpark Oost 1,348.0,2021-12-19,14:00:00,944.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689984,2021-12-19 14:00:00,Sloterpark,446.0,2021-12-19,14:00:00,93.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689985,2021-12-19 14:00:00,WH Vliegenbos,34.0,2021-12-19,14:00:00,191.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689986,2021-12-19 14:00:00,Vondelpark Oost 2,432.0,2021-12-19,14:00:00,810.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689987,2021-12-19 14:00:00,Vondelpark Oost 3,197.0,2021-12-19,14:00:00,626.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689988,2021-12-19 14:00:00,Vondelpark West,409.0,2021-12-19,14:00:00,361.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689989,2021-12-19 14:00:00,Westergasfabriek,100.0,2021-12-19,14:00:00,212.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689990,2021-12-19 14:00:00,Westerpark Centrum,118.0,2021-12-19,14:00:00,199.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689991,2021-12-19 14:00:00,Westerpark Oost,97.0,2021-12-19,14:00:00,249.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689992,2021-12-19 14:00:00,Westerpark West,125.0,2021-12-19,14:00:00,142.0,4.0,7.4,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689993,2021-12-19 14:15:00,Amstelpark,132.0,2021-12-19,14:15:00,91.5,3.75,7.375,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689994,2021-12-19 14:15:00,Beatrixpark,658.0,2021-12-19,14:15:00,684.75,3.75,7.375,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689995,2021-12-19 14:15:00,Erasmuspark,316.0,2021-12-19,14:15:00,366.0,3.75,7.375,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689996,2021-12-19 14:15:00,Flevopark,134.0,2021-12-19,14:15:00,121.5,3.75,7.375,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689997,2021-12-19 14:15:00,Gaasperpark,124.0,2021-12-19,14:15:00,42.5,3.75,7.375,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689998,2021-12-19 14:15:00,Nelson Mandelapark,446.0,2021-12-19,14:15:00,38.25,3.75,7.375,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689999,2021-12-19 14:15:00,Noorderpark,899.0,2021-12-19,14:15:00,187.0,3.75,7.375,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
690000,2021-12-19 14:15:00,Oosterpark,396.0,2021-12-19,14:15:00,557.0,3.75,7.375,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
690001,2021-12-19 14:15:00,Park Frankendael,620.0,2021-12-19,14:15:00,288.5,3.75,7.375,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
690002,2021-12-19 14:15:00,Sarphatipark,437.0,2021-12-19,14:15:00,812.25,3.75,7.375,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
690003,2021-12-19 14:15:00,Vondelpark Oost 1,820.0,2021-12-19,14:15:00,914.75,3.75,7.375,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
690004,2021-12-19 14:15:00,Sloterpark,456.0,2021-12-19,14:15:00,106.75,3.75,7.375,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
690005,2021-12-19 14:15:00,WH Vliegenbos,34.0,2021-12-19,14:15:00,187.0,3.75,7.375,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
